"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (output): Linear(in_features=50, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",42.0,0.0005,0.0,1000,0.001,Adam,0.568203125,0.768671875,0.60578125,0.8074609375000001,0.7785156249999999
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (output): Linear(in_features=50, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",79.5,0.0005,0.0,1000,0.001,Adam,0.9080078125000001,0.98994140625,0.899375,0.99328125,0.9966015625
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (output): Linear(in_features=50, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",83.25,0.0005,0.0,1000,0.0005,Adam,0.9196875,0.99228515625,0.91505859375,0.9922265625000001,0.99681640625
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=75, bias=True)
  (output): Linear(in_features=75, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(75, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",81.5,0.0005,0.0,1000,0.0005,Adam,0.89921875,0.9909765625,0.9105273437499999,0.9925390625,0.9969140625
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=120, bias=True)
  (hiddenLay2): Linear(in_features=120, out_features=60, bias=True)
  (output): Linear(in_features=60, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(120, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(60, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",81.75,0.0005,0.0,1000,0.0005,Adam,0.91744140625,0.98595703125,0.9141796874999999,0.9944140625,0.9973632812500001
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",79.5,0.0005,0.0,1000,0.0005,Adam,0.8791406249999999,0.9849609375,0.911171875,0.9864062499999999,0.9938671875
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",82.0,0.0005,0.0,1000,0.0005,Adam,0.897734375,0.98361328125,0.8952734375,0.9929492187499999,0.9939648437499999
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=35, bias=True)
  (output): Linear(in_features=35, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(35, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",82.0,0.0005,0.0,1000,0.0005,Adam,0.9043554687500001,0.97822265625,0.91595703125,0.98083984375,0.99265625
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",77.75,0.0005,0.0,1000,0.0005,Adam,0.86927734375,0.97705078125,0.8672070312500001,0.97005859375,0.9930468750000001
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.1, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",84.75,0.0005,0.1,1000,0.0005,Adam,0.89603515625,0.981171875,0.924140625,0.9929296875000001,0.99486328125
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",83.5,0.0005,0.0,1000,0.0005,Adam,0.894140625,0.9778125000000001,0.90884765625,0.9749609374999999,0.993515625
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.1, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",81.5,0.0005,0.1,1000,0.0005,Adam,0.9018359374999999,0.9792578125,0.9096875,0.9838476562499998,0.990859375
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",78.0,0.0005,0.0,1000,0.0005,Adam,0.877421875,0.97716796875,0.89166015625,0.96970703125,0.9940820312499999
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.1, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",80.0,0.0005,0.1,1000,0.0005,Adam,0.90248046875,0.9841796875,0.8887109375,0.9874609375000001,0.9907812500000001
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.0, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",82.25,0.0005,0.0,1000,0.0005,Adam,0.8896679687499999,0.9714453125,0.9040234375,0.9878125,0.9901757812499999
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.1, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",82.5,0.0005,0.1,1000,0,Adam,0.91544921875,0.977265625,0.921015625,0.96689453125,0.9899218750000001
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.1, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",76.25,0.0005,0.1,1000,0.0005,Adam,0.8807226562499999,0.9892578125,0.88146484375,0.97923828125,0.986796875
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.1, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",80.25,0.0005,0.1,1000,0.0007,Adam,0.88767578125,0.9677734375,0.90345703125,0.99255859375,0.9938671874999999
"SmallNetwork(
  (hiddenLay1): Linear(in_features=46, out_features=100, bias=True)
  (hiddenLay2): Linear(in_features=100, out_features=50, bias=True)
  (hiddenLay3): Linear(in_features=50, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=5, bias=True)
  (tanHAct): Tanh()
  (softmax): Softmax(dim=1)
  (ReLU): ReLU()
  (dropout): Dropout(p=0.1, inplace=False)
  (batchnorm1): BatchNorm1d(100, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm2): BatchNorm1d(50, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (batchnorm3): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)",78.0,0.0005,0.1,1000,0,Adam,0.8938671874999999,0.96962890625,0.8881640625,0.988515625,0.993125
